rating,reviews,company,province,parsed_date,processed_reviews
1,Kenapa kantor nya sering tutup?? Emang udah pindah? padahal ada paketku sudah 6 hari disitu,Sicepat,Sulawesi Tenggara,2021-01-20,kantor nya tutup emang pindah paket situ
3,"Jangan terkecoh sama tulisan nya, kok bisa-bisanya kantor siCepat kok malah di pasang banner Lion parsel",Sicepat,Sulawesi Tenggara,2021-01-20,jangan kecoh tulis nya bisa kantor sicepat pasang banner lion parsel
1,Kantor sicepat sudah pindah di toko Zoya lantai 2 dekat masterpiece,Sicepat,Sulawesi Tenggara,2021-01-20,kantor sicepat pindah toko zoya lantai masterpiece
1,"Mending namanya diganti sj mnjadi Si Lambat, krn nma sicepat tdk ssuai dgn ekpetasi yg ada",Sicepat,Sulawesi Tenggara,2021-01-20,mending nama ganti sj mnjadi si lambat krn nma sicepat tdk ssuai dgn ekpetasi yg
1,"Jam buka dan tutup tidak konsisten.
Pelayanan dan pengantaran paket sangat lama di luar waktu estimasi pengiriman.",Sicepat,Sulawesi Tenggara,2021-01-20,jam buka tutup tidak konsisten layan antar paket lama waktu estimasi kirim
1,Ga mau ganti nama aja jadi si lambat? Capeee banget nunggu paket kagak dikirim-kirim bosquu padahal sudah berhari2 sampai di Kendari. Kapan sih mau berbenah? Ga liat tuh ratingnya jelek banget.,Sicepat,Sulawesi Tenggara,2021-01-20,tidak ganti nama si lambat cape banget nunggu paket kagak kirim kirim bosquu hari kendari sih benah tidak liat tuh ratingnya jelek banget
1,"Kantor nya Tutup
Semua paket di alihkan ke JNE dan proses nya panjang gg ggg",Sicepat,Sulawesi Tenggara,2021-01-20,kantor nya tutup paket alih jne proses nya gg g
1,Pengiriman lama. Paket lama didiemin di gudang sampe dimakan tikus baru dianter. Parah emang ekspedisinya,Sicepat,Sulawesi Tenggara,2021-01-20,kirim lama paket lama didiemin gudang sampe makan tikus anter parah emang ekspedisi
1,"sicepat halu, cepatnya cuma halu !!! parah paket ku belum dateng udah hampir 1bulan",Sicepat,Sulawesi Tenggara,2021-01-20,sicepat halu cepat halu parah paket ku belum dateng
1,"Di mana kantornya ini si cepat ?
Barang udah berhari² belum sampai",Sicepat,Sulawesi Tenggara,2021-01-20,kantor si cepat barang hari belum
1,Maaf tempat ini masih ada kah? Paket ku sudah 32 hari blm diantar,Sicepat,Sulawesi Tenggara,2021-01-20,maaf kah paket ku blm antar
1,"lama mengendap di kendari, diambil ke gudang pun gabisa. saran jangan pke sicepat kendari lagi",Sicepat,Sulawesi Tenggara,2021-01-20,lama endap kendari ambil gudang gabisa saran jangan pke sicepat kendari
1,Sumpah nah paketku dri tnggl 2 dikendri blum dikirim kirim👊🏻 …,Sicepat,Sulawesi Tenggara,2021-01-20,sumpah paket dri tnggl dikendri blum kirim kirim
1,"Masa barang udah ada sama kurir malah direturn sepihak tanpa kesepakatan dari pemilik paket.
Udah dihubungi berkali-kali malah diblok sm kurirnya... …",Sicepat,Sulawesi Tenggara,2021-01-20,barang kurir direturn sepakat milik paket hubung kali kali blok sm kurir
1,Paket dr tgl 30 juli sampai hari ini 12 agustus blm sampai. Pdhl pake yg reguler,Sicepat,Sulawesi Tenggara,2021-01-20,paket dr tgl juli agustus blm pdhl pake yg reguler
1,"katanya dialihkan ke JNE, manami katanya? tidak sampe² paketku disitu😤😤😤 …",Sicepat,Sulawesi Tenggara,2021-01-20,alih jne manami tidak sampe paket situ
1,"Si Cepat atw si lambat ini namanx ,masah sampe berhari² tidak ada respon.dari tgl 20.04 2024 barang di kirim sampe sakarng blm sampe.padagal pengiriman udahpilih yg reguler.mending pilih yg hemat atw cargo seklian waktunx sama....",Sicepat,Sulawesi Tenggara,2021-01-20,si cepat atw si lambat namanx masah sampe hari tidak respon tgl barang kirim sampe sakarng blm sampe padagal kirim udahpilih yg reguler mending pilih yg hemat atw cargo seklian waktunx
4,"Sempat was2 krn liat ratingnya disini, hari minggu ke kantor tpi tutup pdhl di google buka. Senin Alhamdulillah ke kantornya bukaji, pas tnya kurirnya trnyata minggu off pelayanan. Paket banyak tertumpuk mgkn kurir terbatas jadi lebih baik lgsng ambil paketnya di kantor. Yg layani ambil paket ramah alhamdulillah",Sicepat,Sulawesi Tenggara,2021-01-20,was krn liat ratingnya minggu kantor tpi tutup pdhl google buka senin alhamdulillah kantor bukaji pas tnya kurir trnyata minggu off layan paket tumpuk mgkn kurir batas lgsng ambil paket kantor yg layan ambil paket ramah alhamdulillah
1,"Paket sudah lama tersimpan digudang, Alasan tidak bisa mengantar dll, paketkuu yg dtg itu berat, ongkirnya juga lumayan…
Alhasil naik grab pergii ambil sendiri 😅 …",Sicepat,Sulawesi Tenggara,2021-01-20,paket lama simpan gudang alas tidak antar dll paketkuu yg dtg berat ongkirnya lumayan alhasil grab pergi ambil
1,"paket sudah di kendari berhari hari tp blm di antarkan ke lokasi tujuan. Tidak jelas alasannya., tdk ada kontak yg bs di hubungi, tolong di review kembali karyawannya ini",Sicepat,Sulawesi Tenggara,2021-01-20,paket kendari hari tp blm antar lokasi tuju tidak alas tdk kontak yg bs hubung tolong review karyawannya
1,"Halo sicepat.. status paket ku kok gak berubah-ubah.. sejak tanggal 24 lalu masih di tempat penyortiran, mestinya batas dianternya hari ini, tapi sampai jam sekarang belum datang juga.. sedang tutup jam 5 kantornya, ini gimana, no konfirmasi juga aduh, TT",Sicepat,Sulawesi Tenggara,2021-01-20,halo sicepat status paket ku tidak ubah ubah tanggal sortir mesti batas anter jam belum tutup jam kantor gimana no konfirmasi aduh tt
1,Pihak ekspedisi paling bobrokk pengantaran paket saya belum di terimah sama pemilik paket sudah di tanda terimah dan paket saya paket cash alamat sudah jelas-jelas terterah di paket tersebut tidak di antar,Sicepat,Sulawesi Tenggara,2021-01-20,ekspedisi bobrokk antar paket belum terimah milik paket tanda terimah paket paket cash alamat terterah paket tidak
1,Apa apaan si cepat kendari ini barang pesanan gk pernah nyampe ke alamat tujuan tiba2 barang udah status di return sj ke pembeli tanpa pemberitahuan atau hubungi yg punya paket!! Gk pantas dapat bintang 1 harusnya bintang 0 sja utk ekspedisi ini,Sicepat,Sulawesi Tenggara,2021-01-20,si cepat kendari barang pesan gk nyampe alamat tuju barang status return sj beli pemberitahuan hubung yg paket gk bintang bintang sja utk ekspedisi
1,"Pertama dan terakhir kalinya pake jasa ini  hanya merugikan kedua belah pihak saja, tobat tobat",Sicepat,Sulawesi Tenggara,2021-01-20,kali pake jasa rugi belah tobat tobat
1,"Tidak jelas, mending tutup saja ini ekspedisi.. Sicepat apanya paket saya sdh lama nyampe malah gak diantar2 sdh 4 harian... Dicari kantornya dimana susah amat.. Gak ada yg bisa dihubungi. Kariawannya malasss",Sicepat,Sulawesi Tenggara,2021-01-20,tidak mending tutup ekspedisi sicepat apa paket sdh lama nyampe tidak antar sdh hari cari kantor di mana susah tidak yg hubung kariawannya malas
1,"Ga jelas, katanya tidak melayani ambil paket dengan alasan overload. Tapi kalau tidak diambil tidak diantar. Kurang paham kurir cuman 1 apa gmn 😑 …",Sicepat,Sulawesi Tenggara,2021-01-20,tidak tidak layan ambil paket alas overload tidak ambil tidak antar paham kurir cuman gmn
1,Paket sdh 4 hari blm ada kabar utk diantar..gak tau gimana kabr paket'nya.apakah mau diantar atau dikembalikan k'penjual 👎👎👎👎👎 …,Sicepat,Sulawesi Tenggara,2021-01-20,paket sdh blm kabar utk antar tidak gimana kabr paket nya antar kembali k jual
1,"Ganti aja namanya jadi si lambat, percuma namanya gak mencerminkan kinerjanya. Paketan lama banget gak nyampe2, pas di tracking udh nyampe gudang tapi gak dianterin sampe 2 hari",Sicepat,Sulawesi Tenggara,2021-01-20,ganti nama si lambat nama tidak cermin kerja paket lama banget tidak nyampe pas tracking udh nyampe gudang tidak dianterin sampe
1,Bodo sekali bikin emosi we ko kirimkan paketnya org dengan alamat yg sdh tertera jangan ko diamkan digudangmu sampe berkarat bru ko retur. Apa lagi kalau bukan paket COD sialan sekali korang tutup saja!!!,Sicepat,Sulawesi Tenggara,2021-01-20,bodo bikin emosi we ko kirim paket org alamat yg sdh tera jangan ko diam gudang sampe karat bru ko retur paket cod sial korang tutup
1,Tolong Ini Bukan Si Cepat Namanya Tapi Si Lambat!! Paket Tidak Di Antar Antar Sampai Berkarat. Saran Tidak Usah Buka Jasa Kirim Kalau bgini Pelayanannya… Hancurr!!! Jangan Pakai Expedisi ini!!,Sicepat,Sulawesi Tenggara,2021-01-20,tolong si cepat nama si lambat paket tidak karat saran tidak buka jasa kirim bgini layan hancurr jangan pakai expedisi
1,"Paket saya dari tgl 26 april sdh di kendari tpi ndk diantar” sampai skrg sdh tanggal 4 mei, malas mmg kurirnya ini",Sicepat,Sulawesi Tenggara,2021-01-20,paket tgl april sdh kendari tpi ndk antar skrg sdh tanggal mei malas mmg kurir
1,"Jadi Pengiriman tidak jelas paket saya tiba2 di return alasannya nomor telepon tidak bisa di hubungi tapi kurir tidak menelepon saya, paket saya bukan COD Loh, gak lagi2 deh pake jasa pengiriman secepat",Sicepat,Sulawesi Tenggara,2021-01-20,kirim tidak paket return alas nomor telepon tidak hubung kurir tidak telepon paket cod  tidak deh pake jasa kirim cepat
1,"Pelayanan buruk
Hingga 17 hari dari estimadi barang tidak diantar",Sicepat,Sulawesi Tenggara,2021-01-20,layan buruk estimadi barang tidak antar
1,"Si cepat tp pengantarannya halu ,tdk ad tlpn tiba2 sdh dikembalikan dgn alsan alamat buruk ,jelas2 alamat lengkap malah bilag alamat buruk ,,tolong antar segera paket sy itu bukan cod",Sicepat,Sulawesi Tenggara,2021-01-20,si cepat tp antar halu tdk ad tlpn sdh kembali dgn alsan alamat buruk alamat lengkap bilag alamat buruk tolong paket sy cod
1,SICEPAT KENDARI MENJADI PENGHAMBAT BUAT SICEPAT DI DAERAH YANG ANTUSIAS DALAM BEKERJA. SEHINGGA MERUGIKAN PELANGGAN SETIANYA. …,Sicepat,Sulawesi Tenggara,2021-01-20,sicepat kendari hambat sicepat daerah antusias rugi langgan setia
1,"Namanya saja si cepat, tp pengiriman paling lambat diantara semua ekspedisi. Paket sy sdh hampir sebulan belum2 jg sampai d Konawe. Blm lagi paket2 yg lainnya. Kmrn waktu ada satu paket sy diantarkan kirur ninja, kirur ninja cerita klu …",Sicepat,Sulawesi Tenggara,2021-01-20,nama si cepat tp kirim lambat ekspedisi paket sy sdh bulan belum jg d konawe blm paket yg kmrn waktu paket sy antar kirur ninja kirur ninja cerita klu
1,"Klo nda niat jd penyedia jasa pengiriman mnding nda usah Buka.tdk ad yg jelas,kariawannya jg pewowi +malas.paket sdh 3 hr smpe.pas ke kantor mau ambil paket...,orng Kantor bilang tdk tau.Malah di suruh telpon kurirnya tanyakan itu …",Sicepat,Sulawesi Tenggara,2021-01-20,klo nda niat jd sedia jasa kirim mnding nda buka tdk ad yg kariawannya jg pewowi malas paket sdh hr smpe pas kantor ambil paket orng kantor bilang tdk suruh telpon kurir
1,"Kenapa belum jg ini paket sy di antar sdh batas pengiriman kemarin tgl 25 maret, sedang paket sdh tiba di kendari sejak tgl 20 maret",Sicepat,Sulawesi Tenggara,2021-01-20,belum jg paket sy sdh batas kirim kemarin tgl maret paket sdh kendari tgl maret
1,sumpah ini ekspedisi paling lambat di dunia wkwk .. lamax paketku tertinggal hiksss..,Sicepat,Sulawesi Tenggara,2021-01-20,sumpah ekspedisi lambat dunia wkwk lamax paket tinggal hiks
4,Walaupun agak lama pengantaran. Tp baik ji ramah ji orang orang dikantor sicepat,Sicepat,Sulawesi Tenggara,2021-01-20,lama antar tp ji ramah ji orang orang kantor sicepat
1,"Barang sudah lewat 1 minggu dari estimasi tiba. Sampai hari ini blum ada kejelasan. Ganti nama saja jdi SI LAMBAT, nama nya saja yg cepat kenyataan nya lambat. Tutup sja jasa pengiriman ini di sulawesi tenggara",Sicepat,Sulawesi Tenggara,2021-01-20,barang minggu estimasi blum jelas ganti nama jdi si lambat nama nya yg cepat nyata nya lambat tutup sja jasa kirim sulawesi tenggara
1,"paket saya yang harusnya bisa sampai hari sabtu, malah sampai sekarang tgl 28 belum datang juga. katanya sedang dikirim, tapi mau sampai jam berapa itu paket sampe di rumah. baru maksimal jam 22.00 katanya. sicepat tp mengirim lambat sekali",Sicepat,Sulawesi Tenggara,2021-01-20,paket sabtu tgl belum kirim jam paket sampe rumah maksimal jam sicepat tp kirim lambat
1,"Ganti nama saja jadi Si lambat, Si Kurakura, Si Keong. Kantor cabang tapi tidak ada tulisan apapun tidak punya kontak yang bisa dihubungi, dan selalu tutup. Orderan estimasi 3-4 hari tiba, tapi sdh hari kelima di track masih di jakarta. Sangat mengecewakan",Sicepat,Sulawesi Tenggara,2021-01-20,ganti nama si lambat si kurakura si keong kantor cabang tidak tulis apa tidak kontak hubung tutup order estimasi sdh track jakarta kecewa
1,"Kenapa lama sekali gk diantar2 paketku, padahal status paket mau diantar ke alamat tujuan, sudah beberapa hari kaya gtu terus",Sicepat,Sulawesi Tenggara,2021-01-20,lama gk antar paket status paket antar alamat tuju kaya gtu
1,"Ini paket sya mau 1 bulqn tidak sampai "" pesanan sedang di lanjutkan ke pengantaran di mana kah kantornya ini ..namanya sja si cepat tapi lambatnya kayak siput",Sicepat,Sulawesi Tenggara,2021-01-20,paket sya bulqn tidak pesan lanjut antar kah kantor nama sja si cepat lambat siput
1,"Saya mau cek paket tapi gak dilayani padahal sudah buka pelayanan jam 13.00 di alamatnya.
Karyawan keluar masuk. Saya menunggu di emperan toko gak ada juga pelayanan, …",Sicepat,Sulawesi Tenggara,2021-01-20,cek paket tidak layan buka layan jam alamat karyawan masuk tunggu emper toko tidak layan
1,"Antara niat dan tidak niat huu, barang belum di antar tiba2 diretur ktanya bad address, smntara kurir telpon sja tidak pernah.",Sicepat,Sulawesi Tenggara,2021-01-20,niat tidak niat huu barang belum retur ktanya bad address smntara kurir telpon sja tidak
1,"Sama² pesan hari senin, hari kamis jasa pengiriman lain sudah sampai di tangan. Si Lambat masih di jakarta.",Sicepat,Sulawesi Tenggara,2021-01-20,pesan senin kamis jasa kirim tangan si lambat jakarta
1,Korang nda niat kerja janganmi buka jasa pengiriman,Sicepat,Sulawesi Tenggara,2021-01-20,korang nda niat kerja janganmi buka jasa kirim
1,Bayar reguler tapi sampai hari ke 13 paketnya juga belum datang2!,Sicepat,Sulawesi Tenggara,2021-01-20,bayar reguler paket belum
1,Parah ini Sicepat saya punya 2 paket yg seharusnya tiba tanggal 14 tapi sampai sekarang tanggal 22 belum tiba juga mending tutup saja kalau tdk bisa kerja,Sicepat,Sulawesi Tenggara,2021-01-20,parah sicepat paket yg tanggal tanggal belum mending tutup tdk kerja
1,Jelek skali ini ekspedisi..apa lgi kurir nya meresahkan...katanya dia mau antarkan tpi sdah 5 hari blum sampai2...,Sicepat,Sulawesi Tenggara,2021-01-20,jelek skali ekspedisi lgi kurir nya resah antar tpi sdah blum
1,"Bisaka ditutup saja ini pengiriman an*ing paket sdh lama terkirim, kt dtg jg tutup pdhal jam operasional",Sicepat,Sulawesi Tenggara,2021-01-20,bisaka tutup kirim an ing paket sdh lama kirim kt dtg jg tutup pdhal jam operasional
1,"Tutup saja ini jasa pengiriman kaya binatang karyawannya tidak ada respon sama sekali, paket tiba tgl 4 ini sdah sampai tgl 9 tdk ada sampai²paketku, makan uang haram semua dari bos sampai karyawan, klw tdak niat jadi jasa pengiriman prgi …",Sicepat,Sulawesi Tenggara,2021-01-20,tutup jasa kirim kaya binatang karyawannya tidak respon paket tgl sdah tgl tdk paket makan uang haram bos karyawan klw tdak niat jasa kirim prgi
1,Ada yang tau dmna alamat sicepat skrang?,Sicepat,Sulawesi Tenggara,2021-01-20,dmna alamat sicepat skrang
1,"Ini kurirnya niat antar kah,,klau ndk niat mw antar barang ndk usah jadi kurir,dri pada kerja malas,ndk niat kerja,pelayananya kurang bagus,Ndak usah jadi kurir klau Ndak siap dengan resiko kerja",Sicepat,Sulawesi Tenggara,2021-01-20,kurir niat kah klau ndk niat mw barang ndk kurir dri kerja malas ndk niat kerja pelayananya bagus tidak kurir klau tidak resiko kerja
1,Mau tanya ini alamt kantornha dimana yaa??? Sy pake gogle maps ke kntrnya pas sdh nyampe titik tp sy cari tdk ada tanda2 kantor yg ada tulisan yg menandakan bahwa itu agen si cepat,Sicepat,Sulawesi Tenggara,2021-01-20,alamt kantornha di mana yaa sy pake gogle maps kntrnya pas sdh nyampe titik tp sy cari tdk tanda kantor yg tulis yg tanda agen si cepat
1,PAKET SUDAH SAMPAI DARI 4 HARI YANG LALU SAMPAI SEKARANG TIDAK DI ANTAR. TAIKK LAH,Sicepat,Sulawesi Tenggara,2021-01-20,paket tidak taikk 
2,Ada nomor kurir yg bisa di hub….soalnya paket aku sudah tiba ini hari jam 08.00….tapi blum ada kabar,Sicepat,Sulawesi Tenggara,2021-01-20,nomor kurir yg hub paket jam blum kabar
1,TOLONG PAKETKU DI KIRIM SEKARANG. 10 HARI LEBIH MI TIBA DI SITU TP SAMPAI SEKARANG BLM TIBA. BUKAN COD ITU. Jangan sampai di return. Parah sekali pemalasnya. Tolong antar hari ini,Sicepat,Sulawesi Tenggara,2021-01-20,tolong paket kirim mi situ tp blm cod jangan return parah malas tolong
1,Pelayanan sgt buruk. Sy datangi tempatnya utk ambil barang krn barang sudah tiba di situ tp tidak diantar kurir. Eh petugasnya tidak mau carikan barangnya dg alasan terlalu banyak barang. Ekspress apaan????? Kl dari Jawa saja barang 6 hari baru nyampe.,Sicepat,Sulawesi Tenggara,2021-01-20,layan sgt buruk sy datang tempat utk ambil barang krn barang situ tp tidak antar kurir eh tugas tidak cari barang dg alas barang ekspress kl jawa barang nyampe
1,"Lambat, paket sudah berkarat di gudang",Sicepat,Sulawesi Tenggara,2021-01-20,lambat paket karat gudang
1,"Kok paket saya sudah seminggu lebih kenapa tidak di antar, keterangan di aplikasi sudah tiba d Kendari dari seminggu yg lalu sampai sekarang belum di antar",Sicepat,Sulawesi Tenggara,2021-01-20,paket minggu tidak terang aplikasi d kendari minggu yg belum
1,"Ekspedisi taik...tdk becus. Paket sdh berhari hari di ktr nya, tapi tdk diantar antar. Malas kerja semua karyawannya, pelayanan komplain kasar & jutek. Se akan akan tdk peduli. Semoga cepat tutup dan bangkrut",Sicepat,Sulawesi Tenggara,2021-01-20,ekspedisi taik tdk becus paket sdh hari ktr nya tdk antar malas kerja karyawannya layan komplain kasar jutek tdk peduli moga cepat tutup bangkrut
1,Orang-orang tolol yang tidak tau arti pekerjaan dan tanggung jawab malah di pekerjaan. Hapua jasa kirim yang seperti ini di Kendari. Cuma merugikan,Sicepat,Sulawesi Tenggara,2021-01-20,orang orang tolol tidak arti kerja tanggung kerja hapua jasa kirim kendari rugi
1,Outlet selalu tutup menghindari melayani pelanggan. Ini jasa logistik yang PALING BURUK dari semua jasa logistik. Lebih baik tutup kalau memang tidak bisa melayani.,Sicepat,Sulawesi Tenggara,2021-01-20,outlet tutup hindar layan langgan jasa logistik buruk jasa logistik tutup tidak layan
1,"Buruk, paket Uda nyampai..tapi kurirnya ko malas mau nganter ke alamat tujuan...parah😭😭 …",Sicepat,Sulawesi Tenggara,2021-01-20,buruk paket uda nyampai kurir ko malas nganter alamat tuju parah
4,Kapan paket dikirim ke konkep sudah 3 hari belum dikirim juga,Sicepat,Sulawesi Tenggara,2021-01-20,paket kirim konkep belum kirim
1,"Paket sda berhari2 di kendari nda di antr2,, loading",Sicepat,Sulawesi Tenggara,2021-01-20,paket sda hari kendari nda antr loading
1,"Malas nunggu barang yg tak kunjung diantarkan,
Mau jemput barangnya langsung,Dimaps infonya buka,tapi dikantornya gak buka"" maksudnya apa yaa???",Sicepat,Sulawesi Tenggara,2021-01-20,malas nunggu barang yg kunjung antar jemput barang langsung dimaps info buka kantor tidak buka maksud yaa
4,Di tingkatkan lagi pengantaran barang nya biar gak perlu kita ambil sendiri paket kiriman nya,Sicepat,Sulawesi Tenggara,2021-01-20,tingkat antar barang nya biar tidak ambil paket kirim nya
3,"Terkadang tidak sesuai jadwal buka dan tutup nya.
Lokasinya strategis di pusa t kota kendari. Kebersihan ruangan sangat kurang",Sicepat,Sulawesi Tenggara,2021-01-20,terkadang tidak sesuai jadwal buka tutup nya lokasi strategis pusa t kota kendari bersih ruang
1,mau komplain tp pas baca komen2 ternyata keluhannya sm smua🤣 intinya ini paketku mau di antar atau nda?? …,Sicepat,Sulawesi Tenggara,2021-01-20,komplain tp pas baca komen keluh sm smua inti paket nda
1,Paket udah seminggu di kendari gak di antar2,Sicepat,Sulawesi Tenggara,2021-01-20,paket minggu kendari tidak
1,Paket sdh lama tiba tp belum di antar²...,Sicepat,Sulawesi Tenggara,2021-01-20,paket sdh lama tp belum
1,Ada yg tau pindah d mna kantornya ??,Sicepat,Sulawesi Tenggara,2021-01-20,yg pindah d mna kantor
1,Kok paket saya blum tiba ya padahal udah dikirm dari tnggal 2 dan keluar dari jakarta dari tangggal 5  smpe skrng blum tiba? Dan estimasix paket akan tiba tanggal 8-14,Sicepat,Sulawesi Tenggara,2021-01-20,paket blum ya dikirm tnggal jakarta tangal smpe skrng blum estimasix paket tanggal
1,Pelayanan nya kurang baik! Jutek sekali melayani customer tidak ada senyum nya,Sicepat,Sulawesi Tenggara,2021-01-20,layan nya jutek layan customer tidak senyum nya
1,Sudah tidak ada layanan antar paket lagi ya?? Sudah sampe dua hari yg lalu tapi belum di antar ke alamat tujuan… 😒 …,Sicepat,Sulawesi Tenggara,2021-01-20,tidak layan paket ya sampe yg belum alamat tuju
1,"Pengiriman lambat, ntah kerja apa mereka ini",Sicepat,Sulawesi Tenggara,2021-01-20,kirim lambat ntah kerja
1,"paketnya nda sampe tapi sudah di retur, mana non Cod lagi kasian",Sicepat,Sulawesi Tenggara,2021-01-20,paket belum kembali non cod maaf
1,"SILAMBAT🤮🤮🤮,..ini juga aplikasi2 belanja online,masih jga mau kerjasama sama siLAMBAT🖕🖕🖕🖕👎🏿👎🏿👎🏿 …",Sicepat,Sulawesi Tenggara,2021-01-20,silambat aplikasi belanja online jga kerjasama silambat
1,"Parah pelayanannya ini sicepat di Kulisusu, kita telpon kantor Kendari tidak pernah diangkat kenapa tidak bubar saja sekalian ini",Sicepat,Sulawesi Tenggara,2021-01-20,parah layan sicepat kulisusu telpon kantor kendari tidak angkat tidak tutup
1,"Pelayanan buruk, paket tidak diantar ke alamat, malah direturn",Sicepat,Sulawesi Tenggara,2021-01-20,layan buruk paket tidak antar alamat direturn
1,Paket saya nyangkut di sini tidak ada kelanjutan pengiriman,Sicepat,Sulawesi Tenggara,2021-01-20,paket nyangkut tidak lanjut kirim
1,Dimn alamat gaudangnya kalau ambil sendiri paket nya???,Sicepat,Sulawesi Tenggara,2021-01-20,dimn alamat gaudangnya ambil paket nya
1,Dulu si cepat antar paketnya cepat di banding expedisi lain skrng lama mana adminnya tdk sopan tdk ramah sama sekali,Sicepat,Sulawesi Tenggara,2021-01-20,si cepat paket cepat banding expedisi skrng lama adminnya tdk sopan tdk ramah
2,"Paket diterima dalam keadaan kardus terbuka, bungkus dalam juga terbuka",Sicepat,Sulawesi Tenggara,2021-01-20,paket terima kardus buka bungkus buka
1,TDK ada yg kamu bisa hubungi krna nmr hp kantor TDK ada di sematkan,Sicepat,Sulawesi Tenggara,2021-01-20,tdk yg hubung krna nmr hp kantor tdk semat
1,Heran da sama shopee kok masih make sicepat,Sicepat,Sulawesi Tenggara,2021-01-20,shopee buat cepat
1,Knp nd sklian tutup sj,Sicepat,Sulawesi Tenggara,2021-01-20,knp nd sklian tutup sj
1,Jelek pelayanannya lambat,Sicepat,Sulawesi Tenggara,2021-01-20,jelek layan lambat
1,"Pesanan masih dikirim, kurir tidak tersedia!",Sicepat,Sulawesi Tenggara,2021-01-20,pesan kirim kurir tidak sedia
1,tutup saja daripada mempersulit orang lain,Sicepat,Sulawesi Tenggara,2021-01-20,tutup sulit orang
1,Tolong perbaiki orang yang kerja.. kuenya orang terpaksa kerja,Sicepat,Sulawesi Tenggara,2021-01-20,tolong baik orang kerja kue orang paksa kerja
1,Paling lambat. Yang paling malas.,Sicepat,Sulawesi Tenggara,2021-01-20,lambat malas
1,Buruk,Sicepat,Sulawesi Tenggara,2021-01-20,buruk
1,"3 huruf..
T
A
SAYA",Sicepat,Sulawesi Tenggara,2021-01-20,huruf t a
2,"Ditutup, semoga sementara.",Sicepat,Sulawesi Tenggara,2021-01-20,tutup moga
1,SiLambat😌 …,Sicepat,Sulawesi Tenggara,2021-01-20,silambat
1,Sangat panjang,Sicepat,Sulawesi Tenggara,2021-01-20,
3,Senyum,Sicepat,Sulawesi Tenggara,2021-01-20,senyum
1,Silalod mengungkapkan!,Sicepat,Sulawesi Tenggara,2021-01-20,silalod
1,Silambat ekspres,Sicepat,Sulawesi Tenggara,2021-01-20,silambat ekspres
1,Kurir paling buruk...barang saya entah dimana status terakhir dimanado tau2 status baru sudah di gerai jakarta klu tdk bisa kerja jangan buka kurir kasian konsumen sdh bayar mahal tapi mengecewakan parah,Sicepat,Sulawesi Utara,2021-01-20,kurir buruk barang di mana status dimanado status gerai jakarta klu tdk kerja jangan buka kurir kasi konsumen sdh bayar mahal kecewa parah
1,"Halo barang saya sejak tgl 10 katanya keluar dari pusat sortir manado, kapan nyampe bitung???ini sudah 4 hari lebih tidak ada pergerakan. apa harus dijemput paketnya ke kantor manado?menyesal pake ekspedisi ini. lambat banget.",Sicepat,Sulawesi Utara,2021-01-20,halo barang tgl pusat sortir manado nyampe bitung tidak gera jemput paket kantor manado sesal pake ekspedisi lambat banget
1,Paket Saya di ambil kurir tapi Belum sampe Tutup aja Sicepat Di manado Kacau Parah Pelayanan broken,Sicepat,Sulawesi Utara,2021-01-20,paket ambil kurir belum sampe tutup sicepat manado kacau parah layan broken
1,"jasa kirim paling pendo,si cepat mr paling lambat cuki,nd guna ngoni,paket so di manado kong dia bole mo bale ulang di jakarta so seno ini,paket le so bayar mahal mahal kong bale ulang lgi,pendo memang,nentau ja baapa sto di kantor ba ilang jo  ini jasa kirim paling tolol,kurir cuma ja baapa sto
biongo cuki",Sicepat,Sulawesi Utara,2021-01-20,jasa kirim pendo cepat cuki lambat pakai ngoni paket manado kong mo bale ulang jakarta seno paket le bayar mahal mahal kong ulang lgi pendo netau ja baapa sto kantor ba hilang jo jasa kurir bodoh kurir ja baapa sto cookie
1,"Paket sudah di manado bukang se trus di alamat ini malah bawa di jakarta
Helow ini ja sortir bagimana kang kong sampe ta dampar tu paket so pengiriman lama ja tadampar"" le memang ekspedisi rusak cuma untung nama sicepat ekspres padahal silelet paling lelet",Sicepat,Sulawesi Utara,2021-01-20,paket manado bukang trus alamat bawa jakarta helow ja sortir bagimana kang kong sampe ta dampar tu paket so kirim lama ja tadampar le ekspedisi rusak untung nama sicepat ekspres silelet lelet
1,"Ini jasa pengiriman ada antar dgn bendi sto. 8 hari d tunggu Kong Kase bale k jakarta. Bukang sicepat ini, sikampret",Sicepat,Sulawesi Utara,2021-01-20,jasa kirim dgn bendi sto d tunggu kong kase bale k jakarta bukang sicepat sikampret
1,"paket sudah di kantor manado dari tgl 25 juli sampai hari ini tgl 5 agustus paket belum di antar di info lacak paket terteta pergantian breach ...
maksudnya apa ya ... …",Sicepat,Sulawesi Utara,2021-01-20,paket kantor manado tgl juli tgl agustus paket belum info lacak paket teta ganti breach maksud ya
