Rating,Reviews,Date,Company,Province,Source
1,"CS gak ramah sama sekali, terkesan ngusir dgn nada bicara yg gak sopan. Kecewa sama pelayanan disini, padahal saya udh jadi corporate hampir 5 thn tp dpt pelayanan yg mengecewakan di jne pusat ini. Tlg yg ramah klo sma customer, saya bayar bknnya gratis!",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Ini kantor cabang utama
Pelayanan baik ramah dan komunikatif
Buka sampe jam 22.00 WIB jadi klo ga sempet siang bisa kirim barang malem",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,Paket kiriman saya terkendala dimana kok dari tanggal 19 desmber 2020 smpai hari ini statusnya disitu² aja tidak ada tindak lanjutnya. Kalau gak niat ngelayani mending tutup aja dah.,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,"Pengiriman paket dari Palembang ke Malang baru sampai, kardus nya penyok dan sobek. Material saya kececer ada yang hilang 1 pcs😢😭 …",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,"Buka sampai malam jadi bs krm paket tanpa khawatir, utk harga tentu menyesuaikan tujuan/relatif",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,"Pelayanan sangat buruk, status resi tidak update berhari2, malah kita yg konfirmasi kalo barang udah diterima berhari2 yg lalu.. Status nya msih di gudang.. Kapok",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,"Kurir nya kemana sih, gagal kirim terus aneh",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
2,"sekedar saran untuk kedepan harus di sediakan counter khusus utk pengiriman dr penjualan online (shopee,tokped, dsb) terlalu lama kalo antri sama yg reguler",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,tempatnya ademm. nyaman. sayang g ada wifi gratisnya. minggu jg bukak. top lah..,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Solusi yang pengen kirim Paket diluar jam kerja, buka 24jam...",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,"mungkin karena hari minggu,staff nya banyak gak ada. jadi kami d suruh bolak balik nyari yang sedang bisa melayani😅 …",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,yes= yakin lusa sampai,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
3,Barang dikirim seblm jam 8 pagi supaya sampe dihari yg sama. Ternyata besok sore nnya baru sampe..,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,"Pelayanan yang tersedia 24 jam dengan memberikan service cukup baik, sehingga mudah dalam melakukan pengiriman barang kemana saja",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Jasa pengiriman barang dan dokumen yang cukup besar di Palembang... Sekarang tempatnya lebih oke dari sebelumnya... Tempat duduknya sudah nyaman... Antriannya gak kayak dulu yang lama... Pelayanannya pun cukup ramah dan memuaskan... Semoga kedepannya lebih baik lagi...,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,Pegawai ya lelet dalam pelayanan skrg.. Mana ga ramah.. Counter yg buka banyak tp ampun lelet.. Haraf manajemen JNE lebih selektif lg memilih karyawan jgn sibuk ngobrol,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,"Pelayanan bagus dan staffnya jg ramah ,
Ruang tunggu cukup nyaman
Lokasinya juga mudah dijangkau",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,"Parah, kiriman paket saya 3 minggu blm sampai. Padahal returan. Mana cs nya tidak ada solusi",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Petugas ramah2.. Pelayanan cepat.. Antrian tidak lama. Pengiriman selalu sampai dengan aman.. Good untuk JNE.,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,"tulisan doang 24jam, ceritanya mau ambil barang, pas dateng disuruh balik besok aja alesannya cs nya udah balik trs bilang barang di pakjo. parah",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Pelayanannya sangat memuaskan dan paket yang dikirim telah sampai dan diterima dengan tepat dan cepat.,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,Kalo mau pake jasa yg yes anternya sebelum jam 14.00. Ada fasilitas air minum.. Lumayanlah,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,24 jam didaerah jalan pagaralam,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"JNE merupakan perusahaan yang bergerak dalam bidang pengiriman dan logistik yang bermarkas di Jakarta, Indonesia. Nama resminya adalah PT Tiki Jalur Nugraha Ekakurir.",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,Produk nya bagus hanya penyampaian produk layanan yg lambat dan harga yg mahal,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Biasa kirim laporan kantor nyaman disini stafnya ramah,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,PAKET SAYA 2 HARI DI KURIR GAK DI ANTAR ANTAR JNE BOBROK,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Pelayanan baik,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Sangat membantu buka 24 jam sampai saat ini kami cukup puas pelayanan cepat profesional,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Klo kirim pket langsung k sni tuh enak
Cpt sampe
Jd konsumen saya g ngomel2
Hehehhe",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,Kurir payah,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Klau kirim barang.. byr pake shoppee pay.. dapat cashback lumayan.. diaini enka antriannya tertib,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Tempatnya lumayan nyaman , ada nomor antrian, karyawannya sangat membantu",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Kalo udah kemaleman mau ngirim paket yah larinya kesini aja...masih buka kok.,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,pelayanan cepat dan pengiriman 24jam. lokasi,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Cabang pusat JNE Palembang.
Buka 24 jam.
Pelayanan OK. …",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
3,"Paketnya lambat nyampe, 3hari lbh g nyampe2..pengirim bluebird jakarta ,penerima bluebird palembang",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Ini buka 24 jam. Mau kirim barang pagi banget, tapi takut kesiangan? Here's where to go",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Pelayanan cepat, bersih, yg terpenting selalu siap kan protokol kesehatan",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Kirim disini barang cepat tiba di Tujuan, so far puas selalu 👍 …",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Tempatnya rapi, bersih, pegawainya banyak jadi walaupun antrian panjang tapi geraknya cepat!",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Antrian udah pake tiket, yg melayani ramah. Tempat parkir mobil sempit",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,Kalau malam karyawan tersedia hanya 2 / 3 orang,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Kirim pempek candy disini, lokasinya gak jauh dr pempek candy, staff ramah tempatnya gede..",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,antrian panjang konter hanya 2 loket yang dibuka,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,"JNE PARAHH SUMPAH MASA PENGIRIMAN SAMPE SEMINGGU, TERUS STORY BARANG GAK UPDATE UPDATE PARAHHH GILAA SUMPAGG, GAK BAKAL MAU PAKE VIA JNE LAGIIII, JASA PENGIRAMAN TERBURUKK !!!!!",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
2,"payah
gak ada layanan ambil titipan paket dari belanja online",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Tempatnya nyaman dan pakai protokol kesehatan..layak dicontoh untuk tempat ekspedisi yg lain👍👍 …,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Kantor pusat JNE palembang, buka 24 jam, bisa bayar pake ovo, gopay, Shoopepay",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,"Payah... . Status web sudah di terima
Tapi barang masih di kurir... !!!! Seenaknya saja",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Tempat nyaman dan sejuk, pelayanan antar dan pesanan paket sangat mudah",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,24jam on terus,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Pelayanan nya memuaskan barang sampai tujuan tepat waktu,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,"Mengecewakan, paket pempek saya jadi busuk padahal saya pilih paket YES.  JNE mengecewakan tidak profesioanl",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,"Tempat nyaman, pelayanan pass",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Buka sampe malem, jd gak khawatir kirim paket 👍 …",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,"Ngirim paket ke kaltim. Karena estimasinya lama akibat covid, akhirnya batal.",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Pusat JNE di kota Palembang, pelayanan cepat dan terpercaya. ☺☺☺",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,YES = yakin Esok sampai tapi boong,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Jne pusat . Pengiriman cepat . Pernah kirim 2hr sampe . Lokasi lampung,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
3,"Mahal dan gak cepat, sedikit agen utk kota tujuan.",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Selalu memilih ke sini dari pada jne cabang lain karna selalu lebih cepat sampai,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Pelayanan cepat. Tempatnya menerapkan prokes,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Mantap JNE nya buka terus 24 jam semakin sukses JNE,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Staff nya ramah.,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Pelayanannya mantab dan kirim dokumen cepat sampai.,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Buka 24 jam di sini, berlokasi di tengah kota",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Pelayanannya cepat dan sangat memuaskan...,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Pengiriman paket terpercaya dan yang jelas buka 24jam,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Pusat pengiriman yg handal dan terpecaya...maju trus untuk JNE,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,Ok mantap,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Profesional! JNE Cab. Utama May. Ruslan Mantapu! 👍 …,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Sangat ramah dalam bidang pelayanan publik,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,Cepat pelayanannya,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,Pelayanan yang lebih ditingkatkan kembali,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Bisa bayar pake gopay ada disc,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Rekomendasi utama JNE di wilayah palembang. Banyak perbaikan dalam pelayanan, mulai dari antrian hingga pelayanan pelanggan yang lebih ramah.",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,buka 24 jam mantaap,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,menemukan,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Nah kalau mau kirim silahkan kirim kesini, buka 24 jam, jangan sampai terlambat 😅 …",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,Penjaganya bagus. Layanan ini cepat dan luas.,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Pelayanannya sekarang sudah tertata dengan baik. Sangat efisien. Efektif. Salah satu layanan pengiriman terbaik di negara ini menurut saya,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
3,"Jika memungkinkan, tidak ada biaya parkir, dll",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Pelayanan bagus. Dingin. Suka udaranya,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,Sistem antriannya oke,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,pelayanan prima,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Pelayanan bagus, buka 24 jam",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
3,"'Buka 24/7', bukan 'Kirim 24/7'.",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,Selamat datang dan respons cepat,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
3,Seharusnya tidak ada biaya parkir..,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Dll 24 jam,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Oke,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Oke,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
2,mmmmmmllompoomomolmoloomoollllmlomllmmllmkkkmlagi mlmlmoi,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,"Mengirim dokumen, pengiriman satu hari",,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Wah,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Okeyy,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Bagus,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,Negara,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,Pelayanan bagus,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Layanan hebat,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Oke,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Bagus,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Bagus,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Pelayanan prima,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Jasa kurir ekspres..,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Jasa Kurir..,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
2,kirim2....,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
3,Bagus,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
3,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
3,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
2,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
3,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
2,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
3,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,Bagus,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
2,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
4,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
5,No review found,,JNE,Sumatera Selatan,JNE_Sumatera Selatan.csv
1,"Pengunjung Banyak Yang Kerja Cuman 1 Orang ???
Sangat Tidak Efesien Dan Membuang Waktu",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"kalau mau kirim paket via ekspedisi yang 1 hari selalu di JNE cabang katamso. pelayanannya ramah, satpamnya ramah, staffnya ramah & gercep. Mau kirim barang selalu dibantu packing dan dicarikan kardus.👍🏻 …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"JNE Cabang Brigjen Katamso Medan letaknya dekat dengan simpang pelangi Katamso.
JNE yang buka 24 jam. Sangat sangat membantu sekali jika ingin kirim paket malam malam yang urgent. …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
1,Di bilang 24 jam tapi petugas malam nya gamau kerja ngirimin handphone dengan alibi alasan yg banyak 2 jam disuruh tunggu tetap ga dkirimin disuruh balik pagi lucu jadi guna nya 24 jam apa?,,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Saya selalu menggunakan Jasa JNE untuk Kiriman Cepat, dan Biasanya saya lebih suka Kekantor Cabang Di Brigjend Katamso karena buka pelayanannya 24 Jam sehingga kapanpun kita bisa mengirimkan surat ataupun Paket kemanapun,.",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
4,"Tiba di counter jam 6 pagi, diinformasikan baru operasional jam 7 pagi.. tdk 24 jam seperti yg diiklankan",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
5,"Masuk orderan dari toped malam, minta langsung kirim malam itu juga. Alhasil disarankan pakai JNE, karena buka 24 jam. Sampai di loket pas sepi, jadi cepat pelayanan tidak pakai antri. Bagus servicenya karena buka 24 jam !! Semoga paket cepat sampai tujuan dengan selamat, biar cepat cair bossque 🤣🤣🤣 …",,JNE,Sumatera Utara,JNE_Sumatera Utara.csv
